"dgp","n","lambda","rho","evo","miss","frac","arm","trait","metric","reps","mean","mcse"
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_off","cat3","accuracy",200,0.605555555555556,0.00927250123276387
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_off","cat3","accuracy",200,0.60115,0.00813813590463034
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_off","cat3","accuracy",200,0.887,0.00811279362707514
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_off","cat3","accuracy",200,0.952333333333333,0.00369907676739414
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_off","cat3","accuracy",200,0.97355,0.00125660232919382
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.438833333333333,0.00923898683416872
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.461666666666667,0.00833519428318533
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.455033333333333,0.00658946039328767
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.550166666666667,0.0104237346205388
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.591222222222222,0.0103035960744424
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.593716666666667,0.00892656239501363
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.884166666666667,0.008232853185872
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.946111111111111,0.00364259564169172
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.968266666666667,0.00308523618227047
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.4415,0.00950916423010502
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.456666666666667,0.00795600222085014
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.469966666666667,0.006050503529858
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.576333333333333,0.011898486501072
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.5965,0.00930941922506897
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.59815,0.00806404769077719
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.878833333333333,0.00812787766331918
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.9525,0.00367918906293276
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","accuracy",200,0.972916666666667,0.00132597161577897
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.439166666666667,0.0089181322078702
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.463777777777778,0.008290599530386
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.455016666666667,0.0065221350333794
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.558166666666667,0.0111634661280028
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.608722222222222,0.0103006716813355
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.6059,0.00867235704183604
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.864166666666667,0.0093206946611858
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.921222222222222,0.00668534049466618
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.948916666666667,0.00676093062076059
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.447333333333333,0.00957604959529134
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.456666666666667,0.00806404662334121
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.466616666666667,0.00622877086942763
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.593166666666667,0.0121462737241702
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.607666666666667,0.00928366446813678
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.600833333333333,0.00797839594070834
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.848833333333333,0.00975374486057211
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.928611111111111,0.00626781844910373
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_on","cat3","accuracy",200,0.96085,0.00460572783850607
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",200,0.439,0.00897328375394797
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",200,0.463555555555556,0.0082078435248544
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",200,0.455266666666667,0.00648661207694273
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",200,0.562,0.0110958465778243
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",200,0.608944444444444,0.0103543812522678
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",200,0.605733333333333,0.00871594545603802
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",185,0.88972972972973,0.00814703195718417
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",186,0.945698924731183,0.00368393560380683
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",191,0.968586387434555,0.0030813475822019
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",200,0.447666666666667,0.00957065471127533
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",200,0.455388888888889,0.00807576163900366
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",200,0.466783333333333,0.00624112446292312
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",200,0.592,0.0121000851361264
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",200,0.607055555555556,0.00927189153187979
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",200,0.600983333333333,0.00804700031851537
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",183,0.882513661202186,0.00857019286076611
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",185,0.951591591591592,0.00394837923584985
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","accuracy",193,0.973246977547496,0.001254294874825
"types_mixed",100,0.3,0,"BM","mcar",0.3,"bace","ord","accuracy",100,0.397333333333333,0.0109244934288913
"types_mixed",300,0.3,0,"BM","mcar",0.3,"bace","ord","accuracy",100,0.431444444444444,0.00890578500803286
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"bace","ord","accuracy",100,0.4398,0.0061203456399099
"types_mixed",100,0.7,0,"BM","mcar",0.3,"bace","ord","accuracy",100,0.512333333333333,0.0162033583416779
"types_mixed",300,0.7,0,"BM","mcar",0.3,"bace","ord","accuracy",100,0.569666666666667,0.0115533268592384
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"bace","ord","accuracy",100,0.579233333333333,0.0106225788157042
"types_mixed",100,1,0,"BM","mcar",0.3,"bace","ord","accuracy",100,0.717,0.0194393644157645
"types_mixed",300,1,0,"BM","mcar",0.3,"bace","ord","accuracy",100,0.707666666666667,0.0213035092454938
"types_mixed",1000,1,0,"BM","mcar",0.3,"bace","ord","accuracy",93,0.776666666666667,0.0230010964725214
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"bace","ord","accuracy",100,0.424666666666667,0.010494186301374
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"bace","ord","accuracy",100,0.455888888888889,0.00726368139890312
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"bace","ord","accuracy",97,0.484089347079038,0.00595950625969094
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"bace","ord","accuracy",97,0.549828178694158,0.0168314003130387
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"bace","ord","accuracy",99,0.586531986531987,0.00977993570041179
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"bace","ord","accuracy",90,0.622592592592593,0.0109093768600958
"types_mixed",100,1,0.5,"BM","mcar",0.3,"bace","ord","accuracy",100,0.687,0.0188257709556958
"types_mixed",300,1,0.5,"BM","mcar",0.3,"bace","ord","accuracy",100,0.758888888888889,0.0194021505718778
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"bace","ord","accuracy",100,0.820233333333333,0.0185088479463414
"types_mixed",100,0.3,0,"BM","mcar",0.3,"floor","ord","accuracy",200,0.348,0.00873532909031048
"types_mixed",300,0.3,0,"BM","mcar",0.3,"floor","ord","accuracy",200,0.355944444444444,0.00697250166832954
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"floor","ord","accuracy",200,0.357283333333333,0.00593859691151863
"types_mixed",100,0.7,0,"BM","mcar",0.3,"floor","ord","accuracy",200,0.439666666666667,0.0108936024848399
"types_mixed",300,0.7,0,"BM","mcar",0.3,"floor","ord","accuracy",200,0.428444444444444,0.0106395290373964
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"floor","ord","accuracy",200,0.4487,0.009113490959905
"types_mixed",100,1,0,"BM","mcar",0.3,"floor","ord","accuracy",200,0.541,0.0128464496047878
"types_mixed",300,1,0,"BM","mcar",0.3,"floor","ord","accuracy",200,0.534111111111111,0.0112568636822845
"types_mixed",1000,1,0,"BM","mcar",0.3,"floor","ord","accuracy",200,0.539066666666667,0.0117050614925744
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"floor","ord","accuracy",200,0.338833333333333,0.00861671437444876
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"floor","ord","accuracy",200,0.332611111111111,0.0064414197545742
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"floor","ord","accuracy",200,0.36725,0.00636167674784796
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"floor","ord","accuracy",200,0.431,0.0114316115243456
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"floor","ord","accuracy",200,0.415555555555556,0.00903254931240812
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"floor","ord","accuracy",200,0.453933333333333,0.00979099735764432
"types_mixed",100,1,0.5,"BM","mcar",0.3,"floor","ord","accuracy",200,0.532666666666667,0.0121845111333114
"types_mixed",300,1,0.5,"BM","mcar",0.3,"floor","ord","accuracy",200,0.531444444444444,0.011346230933084
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"floor","ord","accuracy",200,0.541466666666667,0.0115367168089193
"types_mixed",100,0.3,0,"BM","mcar",0.3,"freq","ord","accuracy",200,0.355166666666667,0.00933165066191053
"types_mixed",300,0.3,0,"BM","mcar",0.3,"freq","ord","accuracy",200,0.347222222222222,0.00746593064224821
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"freq","ord","accuracy",200,0.3537,0.00634098937761218
"types_mixed",100,0.7,0,"BM","mcar",0.3,"freq","ord","accuracy",200,0.460666666666667,0.0134017507627332
"types_mixed",300,0.7,0,"BM","mcar",0.3,"freq","ord","accuracy",200,0.446722222222222,0.0119896396070448
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"freq","ord","accuracy",200,0.462766666666667,0.0112782955161116
"types_mixed",100,1,0,"BM","mcar",0.3,"freq","ord","accuracy",200,0.866833333333333,0.00807384089241312
"types_mixed",300,1,0,"BM","mcar",0.3,"freq","ord","accuracy",200,0.907166666666667,0.00737023417258868
"types_mixed",1000,1,0,"BM","mcar",0.3,"freq","ord","accuracy",200,0.940433333333333,0.00714585658487898
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"freq","ord","accuracy",200,0.3425,0.00901620075458068
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"freq","ord","accuracy",200,0.326444444444444,0.00686678971880225
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"freq","ord","accuracy",200,0.361916666666667,0.00677678887029234
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"freq","ord","accuracy",200,0.4505,0.0135760518860585
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"freq","ord","accuracy",200,0.412722222222222,0.0117034721610344
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"freq","ord","accuracy",200,0.460683333333333,0.0121434359228927
"types_mixed",100,1,0.5,"BM","mcar",0.3,"freq","ord","accuracy",200,0.843,0.0100711871554583
"types_mixed",300,1,0.5,"BM","mcar",0.3,"freq","ord","accuracy",200,0.899666666666667,0.00770119028348012
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"freq","ord","accuracy",200,0.950516666666667,0.00472014686552874
"types_mixed",100,0.3,0,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.356,0.00926910178529708
"types_mixed",300,0.3,0,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.347277777777778,0.00744731375489888
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.353716666666667,0.00634210701020304
"types_mixed",100,0.7,0,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.460166666666667,0.0133891159327506
"types_mixed",300,0.7,0,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.447222222222222,0.0118811216715617
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.46285,0.0112793669683696
"types_mixed",100,1,0,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.866833333333333,0.00807384089241312
"types_mixed",300,1,0,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.907333333333333,0.00736119775977994
"types_mixed",1000,1,0,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.940533333333333,0.00714933785925632
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.343833333333333,0.00908295874629094
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.326611111111111,0.00685835414129294
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.361783333333333,0.00677845461421756
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.452166666666667,0.0135360995514381
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.412944444444444,0.0116759760523579
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.460783333333333,0.0121270949021163
"types_mixed",100,1,0.5,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.839833333333333,0.010288136690411
"types_mixed",300,1,0.5,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.899611111111111,0.00769976731149435
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"freq_lambda","ord","accuracy",200,0.95045,0.00471710464314768
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.307666666666667,0.00704420912443132
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.304888888888889,0.00494942471532984
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.294733333333333,0.00314291631261058
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.478333333333333,0.011432197618068
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.493166666666667,0.00909438534368611
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.498333333333333,0.00818344258558995
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.891833333333333,0.0050541318762862
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.931388888888889,0.00271645031274853
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.961483333333333,0.00177781751595732
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.309833333333333,0.00693270476148255
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.305055555555556,0.00490988177210694
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.301083333333333,0.00397198013420107
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.4915,0.0107610914305761
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.473722222222222,0.0079599692908397
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.503766666666667,0.00838111294278316
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.888333333333333,0.00645713435134096
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.9275,0.0030798234307003
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_off","ord","accuracy",200,0.960783333333333,0.00162956655525704
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.3155,0.00716277016118132
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.306722222222222,0.00473039985590008
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.297533333333333,0.00332740175763734
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.4575,0.0113738989748216
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.469777777777778,0.00850407988268177
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.48255,0.00780470650357356
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.885,0.00552518218622289
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.927444444444444,0.00312479045764374
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.961533333333333,0.0017442319394583
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.322,0.00743646079734146
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.319277777777778,0.00548671898688277
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.3125,0.00474743164276012
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.488333333333333,0.0102774193729291
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.472722222222222,0.00767613148680003
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.512516666666667,0.0073834323983508
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.882166666666667,0.00662414201222329
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.926444444444444,0.00316292499860621
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","ord","accuracy",200,0.960933333333333,0.00160908226285769
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.303833333333333,0.00711309885500333
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.301555555555556,0.00511123248951596
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.291866666666667,0.00317475736245167
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.470666666666667,0.011711590940918
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.490333333333333,0.00985857875962602
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.504183333333333,0.00867838395840704
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.853833333333333,0.00810896444062212
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.901666666666667,0.0064098834520489
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.936433333333333,0.0071239528014711
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.310666666666667,0.00774293864288428
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.308944444444444,0.00526881309817403
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.3099,0.00481430204573879
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.4935,0.0117166850730512
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.4805,0.00837038014967748
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.516366666666667,0.00875659406952797
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.842333333333333,0.00932001322778913
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.893777777777778,0.00767606784069044
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_on","ord","accuracy",200,0.946116666666667,0.00474290309997426
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_on_full","ord","accuracy",200,0.308,0.00702249714987402
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_on_full","ord","accuracy",200,0.308166666666667,0.00503322141611974
